route_type,customer_priority,customer_type,driver_experience,vehicle_type,weather_conditions,traffic_level,day_of_week,delivery_window,actual_time,reattempts_required,is_cutoff
1,0,0,1,2,0,2,5,2,530.3001831684699,0,1
0,2,0,1,0,0,1,2,2,467.24690335402096,0,1
1,0,1,1,2,1,1,5,2,190.7278269822542,0,0
1,2,1,1,1,0,1,0,2,63.45465089193935,0,1
0,2,1,1,2,0,2,2,1,73.5046121583391,1,0
1,0,1,2,0,0,1,6,0,43.08478045351392,0,0
0,2,1,1,2,0,2,1,0,342.7414668780179,0,0
1,2,1,2,1,2,1,6,2,18.545922316709053,0,0
0,2,1,2,0,2,2,1,1,78.56738780833379,0,0
1,2,1,0,2,0,2,6,0,108.0185415526704,0,1
0,2,1,2,0,0,1,3,1,26.638849304835222,0,1
1,2,0,0,2,3,0,1,2,165.88119903348053,0,1
0,2,1,0,2,0,0,1,0,255.7713039162831,0,1
1,2,1,1,1,0,1,2,0,165.55836548534486,0,1
1,2,1,0,0,0,1,4,2,354.13490868182834,0,1
0,1,1,2,0,0,0,2,0,302.19925967781296,3,0
1,1,0,2,0,2,1,6,2,194.47798032113133,0,1
1,1,1,0,0,0,1,4,2,45.64994887540438,0,1
0,2,1,0,0,0,1,2,0,103.63163789233526,0,0
1,0,0,0,0,0,1,0,2,273.80572291907924,2,1
1,2,1,0,0,0,1,0,0,56.13599099812568,0,0
1,0,0,1,2,2,1,6,1,536.4304896321187,0,1
0,1,0,2,0,0,2,0,0,549.3967885305269,1,1
1,2,0,0,2,0,0,0,2,473.3906494053994,0,1
1,1,1,2,2,0,0,5,0,506.16905361302526,1,0
0,1,0,2,1,0,0,5,2,48.52148691829035,0,1
0,0,1,0,1,2,1,2,2,417.69991761949785,0,0
1,1,1,2,1,0,1,1,2,387.6066762809152,0,0
1,1,1,1,0,2,1,1,0,229.4028485093665,0,0
1,1,0,2,0,0,1,0,0,80.395734801799,0,1
1,2,1,1,0,0,0,0,0,520.3100900990416,1,1
1,2,1,1,1,2,1,6,2,108.09035252926304,1,0
1,1,1,2,0,2,2,1,2,147.98344277485594,0,0
1,1,0,0,0,0,1,2,1,86.88802333352199,0,1
1,1,1,2,0,0,2,1,1,86.65061462211575,0,0
0,1,0,1,0,2,0,1,2,211.56540398537456,0,1
0,0,1,2,0,0,2,0,2,707.8534482647015,0,0
0,0,0,2,2,0,2,3,2,234.555929406619,0,1
1,0,1,1,0,0,2,1,0,459.3281311842463,0,0
1,0,1,1,2,0,0,5,2,132.31184710929236,0,0
0,0,1,1,0,0,1,3,2,306.5561312591469,0,1
0,0,1,1,2,0,1,2,0,380.1910199195704,0,0
1,0,1,0,2,0,1,2,2,156.14249698617618,0,0
0,0,1,2,1,2,1,1,2,341.0650430663269,0,0
0,2,1,2,0,2,2,6,2,196.841187962831,0,0
0,1,1,1,0,0,2,0,2,89.60252143577154,0,1
0,2,1,1,0,0,1,0,0,194.2062650480191,1,1
1,2,0,2,0,2,1,4,1,389.057485302253,0,1
1,2,1,2,0,0,1,1,2,311.33721488394616,0,1
0,2,1,0,0,2,2,0,2,424.2618918238184,0,1
0,2,1,2,1,1,2,2,0,626.8382675927744,1,0
1,1,0,0,1,0,2,2,0,361.0347239782859,0,1
1,1,0,1,1,3,2,6,0,578.2235703241454,0,1
1,0,0,0,0,0,0,1,2,386.6929989960565,0,1
0,2,0,2,0,0,2,2,0,155.4754456582882,0,1
0,1,1,2,1,3,1,0,0,594.5764030967584,0,0
1,0,1,1,0,0,0,0,2,340.57797281754864,0,0
1,1,1,1,0,0,0,4,2,402.4960885215155,0,0
1,2,0,1,0,0,0,1,1,241.4106241878527,1,1
0,1,0,1,0,0,0,6,0,290.9947502330786,0,0
0,0,1,2,2,0,1,3,0,503.92889417984975,0,0
0,2,1,1,0,2,2,6,0,173.9492079246189,0,1
1,2,1,1,1,0,1,6,1,443.9569818378254,0,0
1,0,1,1,0,0,2,1,0,252.5888901008862,0,0
1,0,1,0,0,2,1,2,2,40.53195449105319,1,0
1,2,1,1,0,2,1,3,2,329.84154487188914,1,1
0,0,1,0,2,0,0,6,1,510.1881265017978,0,0
0,2,0,2,1,0,2,0,2,657.0759099799919,0,0
0,2,0,0,1,0,0,4,2,91.3578258926984,1,1
0,2,1,1,0,0,1,6,0,653.9910505775816,0,0
1,1,1,2,0,0,2,4,1,585.2554120249629,0,0
0,1,1,2,0,3,1,0,0,380.6596290578042,1,0
0,0,1,1,0,0,1,2,0,457.2275360874484,0,0
0,1,1,2,2,0,2,6,1,326.8853782457839,0,1
1,2,1,2,0,0,1,6,0,407.4825027191928,1,0
1,1,0,2,0,2,2,3,2,470.7427102841717,0,1
1,2,0,0,1,0,1,0,0,445.3549386069346,0,1
0,1,1,1,0,2,1,2,0,560.4653271981215,0,0
1,0,1,0,0,2,1,2,2,454.2951242617075,0,1
1,0,1,0,2,0,1,1,0,481.6874393503982,2,0
0,0,0,0,0,0,2,3,1,218.69545785617856,0,1
1,2,0,0,2,0,0,5,1,401.9463615155773,0,1
1,0,0,2,0,2,1,1,1,54.35074530794513,0,1
1,2,0,0,0,0,1,4,0,305.9996040689931,0,1
0,2,0,0,2,0,0,3,0,372.1675325663408,0,1
1,1,1,1,0,1,0,1,2,273.9785906207514,1,0
0,0,1,1,1,0,2,4,0,701.2297091439134,2,0
1,1,1,0,1,0,2,4,2,193.08488521437735,1,0
0,2,0,0,0,1,2,0,2,701.3046313595488,0,1
1,2,1,1,0,2,1,1,0,574.9601748674582,0,1
1,2,1,1,2,0,1,3,0,134.67234101379202,1,1
0,1,1,2,2,0,1,0,0,386.2308046136396,0,0
1,2,0,2,0,3,1,3,0,301.0404355375332,0,1
1,2,1,1,0,0,0,0,2,441.3791440289272,1,1
1,1,1,2,0,0,0,3,2,263.1760980845055,0,0
0,2,0,0,2,0,1,6,2,496.5425054998128,1,1
1,0,1,0,0,0,1,2,1,436.57615959708073,0,1
0,0,1,2,0,0,0,6,2,221.0904399698528,0,0
1,2,1,0,0,1,1,6,1,154.35845568743298,0,0
1,1,0,1,1,2,0,5,0,599.4784278334724,1,1
1,2,1,2,0,0,2,4,0,198.98267430421367,0,1
1,2,0,2,2,3,1,6,0,51.39951389795291,0,1
1,0,1,0,0,0,1,4,1,552.2080175206381,0,0
1,0,0,0,0,1,2,2,1,294.1592424112096,2,0
1,0,0,1,0,2,1,2,2,513.9995472741113,0,0
0,2,1,0,0,0,0,6,2,283.0916236685304,0,0
1,2,1,1,1,2,1,2,0,330.5110610142113,2,1
1,1,0,1,0,0,1,2,2,484.145041850141,0,1
0,1,1,2,2,0,2,3,2,492.3880409987264,0,0
1,0,1,2,2,0,2,2,1,322.6435655282203,0,1
1,2,1,2,1,0,2,0,0,286.3386440956764,0,0
0,2,1,0,0,2,0,1,2,55.59772875573298,0,0
0,1,1,2,0,2,0,4,2,451.6286533189249,3,0
1,1,1,0,2,0,2,2,1,461.3781840121137,0,0
0,2,1,0,0,0,1,2,0,648.2202646503908,1,0
1,0,1,1,0,0,0,4,2,137.99699640426903,0,1
1,1,1,1,0,3,1,6,2,179.09740941815494,0,1
1,1,1,2,0,2,1,0,0,521.9340709347415,0,0
0,2,1,1,0,2,1,6,0,507.2580708208779,0,0
1,1,1,0,0,0,1,1,1,52.775551518665104,0,1
1,1,1,0,0,0,1,1,1,243.69913776970975,0,0
1,1,1,2,0,0,1,1,2,540.1952151474302,0,0
1,2,1,0,0,0,1,5,0,388.20046337034114,0,0
1,2,1,0,1,2,2,1,0,406.568075792253,0,1
1,0,1,1,2,0,1,4,0,136.99351268233048,0,0
1,2,1,2,0,0,2,0,0,110.11933848894002,0,1
1,2,1,0,0,0,1,0,2,396.6847318891238,3,0
1,1,1,2,0,2,0,2,1,588.4365379854156,0,0
1,2,1,1,0,0,2,3,0,402.042265090092,0,0
1,2,1,0,1,3,1,2,0,456.2392165173041,0,0
1,1,1,2,1,0,1,2,1,442.9897755456908,0,0
0,2,1,0,0,2,2,6,1,420.81638365054977,2,0
1,1,0,0,1,2,0,5,1,365.0899555456234,0,0
0,2,0,1,0,0,1,6,2,531.9395680257354,1,1
1,2,0,0,0,0,2,1,0,542.4281815675736,0,0
1,2,1,1,0,2,2,5,0,213.28610218747164,1,0
1,0,1,1,0,1,1,1,2,59.62729350849598,0,0
1,0,1,0,2,1,2,1,2,470.8829863828338,0,0
1,0,1,2,2,0,1,6,2,99.2017856767029,1,1
1,0,1,1,2,0,1,0,0,433.8074495691052,1,0
1,1,0,1,0,0,1,3,1,262.211632183751,0,1
1,1,0,0,2,0,2,5,2,421.31592200459335,0,1
1,1,1,0,0,0,0,3,0,570.1788946765238,0,1
1,1,1,1,0,2,2,3,2,65.77737667811795,0,0
1,1,1,0,1,0,0,4,2,413.8270857425427,0,0
1,0,1,1,0,0,1,4,2,520.9960245387994,0,0
0,2,1,0,0,0,2,0,0,359.7562193195192,0,0
1,2,1,2,1,2,0,3,2,382.04711739826735,1,0
0,1,1,2,1,0,2,6,0,150.0933167891209,2,0
1,2,1,1,2,2,2,4,0,294.10194638681406,0,0
1,0,1,2,1,0,2,2,0,411.9898537127766,0,1
0,1,1,0,0,1,2,1,2,308.3349709822228,0,0
0,0,1,2,0,0,1,1,0,148.63018545092237,0,0
1,1,1,1,0,0,1,6,0,90.7907272096773,0,0
1,0,1,0,2,0,1,5,1,213.6284004562742,0,0
0,1,1,1,1,2,1,2,0,373.6786720568344,0,0
0,2,1,1,1,1,0,5,1,71.5482329292878,1,0
1,0,1,1,0,0,2,0,0,238.7773227327066,0,0
1,2,1,2,2,0,1,4,2,566.7653332351211,1,1
1,2,1,1,1,0,1,2,0,184.26830085950715,0,0
1,2,1,0,2,0,1,4,0,200.92956584172933,0,1
1,1,0,2,1,0,1,0,0,504.3593639191111,0,1
1,1,1,1,2,0,1,0,2,526.9529719679477,1,0
1,1,1,1,0,0,1,4,2,541.3538710591596,0,0
0,1,1,0,1,2,1,5,2,667.8031737771453,0,0
1,0,1,2,1,0,2,0,2,73.55509245685447,1,1
1,0,0,1,0,2,1,1,1,205.3434469625088,0,1
0,1,0,0,0,0,2,6,0,581.5661707684313,0,0
0,0,1,2,2,0,1,5,2,625.4664278973643,0,0
1,1,0,2,0,0,0,1,2,127.03886939515353,0,1
1,1,0,1,0,0,0,6,0,248.8690220875804,0,0
1,2,0,2,1,2,1,3,1,471.0635507012104,1,1
1,1,1,2,0,0,2,1,0,65.74360027496706,1,1
1,1,1,2,0,0,1,1,2,252.41955536547704,0,0
1,2,1,2,0,2,1,3,0,396.1711689433964,1,0
1,0,0,1,1,0,1,1,2,388.44161402974976,0,1
1,2,0,1,0,0,0,5,0,72.94431536012124,0,0
1,1,1,1,0,0,2,2,1,131.2613389124253,0,0
1,1,0,0,0,0,1,1,1,26.15813283763218,1,1
1,2,0,1,2,0,1,4,0,318.2375926926788,0,1
1,2,1,0,2,0,0,1,2,416.1794514354986,1,1
1,0,1,1,0,0,2,0,2,64.46565807327345,0,0
0,0,0,1,0,0,1,6,0,689.8212077060651,1,0
1,0,1,2,0,2,1,2,1,49.41541147388508,1,0
0,2,1,1,2,0,0,3,1,68.84247767481882,0,0
0,2,1,0,0,0,1,0,0,594.6750112059649,0,0
1,2,1,0,0,2,1,0,1,200.35316341352592,0,0
1,2,1,0,0,2,0,3,0,163.53876414815133,0,0
1,1,0,1,2,0,0,6,1,205.18409154806545,1,0
1,2,1,1,0,2,1,5,2,546.7432493714663,2,0
0,1,1,0,0,0,1,3,2,620.0191619656608,0,0
1,0,0,1,2,0,0,2,0,276.0179871399268,0,1
1,1,1,1,0,0,1,6,2,296.36545666425286,0,0
1,0,0,0,2,0,1,4,1,403.1473188078848,0,1
1,1,1,1,2,0,0,3,0,294.8148058512898,0,0
1,2,0,2,2,2,2,3,2,436.6892509156116,0,1
1,1,1,0,0,2,2,1,2,104.14638659302904,1,0
1,2,1,1,0,0,2,5,1,516.7594858353671,0,0
0,1,0,2,1,0,2,5,2,562.3334569232783,3,1
1,2,1,1,0,0,1,4,0,39.714074422564295,0,0
1,1,1,2,0,1,2,3,0,281.7530903082441,0,1
1,2,1,2,0,2,1,5,0,297.2717566388405,3,0
1,0,1,1,0,2,0,4,1,21.86341794036253,1,1
1,2,1,2,2,0,1,2,2,53.41372835746952,0,0
1,1,0,1,0,0,1,2,1,348.48197193931736,1,1
1,2,1,2,2,0,1,1,2,400.2045126090857,0,0
1,0,0,0,2,0,0,5,0,391.0580323664505,1,1
1,2,1,0,2,0,2,4,1,268.5301189955913,0,1
0,1,0,1,1,0,1,1,1,317.269935709134,1,1
1,1,1,0,0,0,0,5,0,392.05903715625584,0,0
1,2,1,2,0,0,0,6,2,580.4414400885709,0,0
1,1,1,1,0,1,2,1,2,573.7614220039046,0,0
0,2,0,2,0,2,1,3,2,412.71974581063824,1,0
1,2,1,2,2,1,1,4,2,367.1247926648192,0,0
1,1,0,1,0,0,2,4,0,105.25700847677152,0,1
0,2,0,1,0,0,2,1,2,176.35751584862626,0,0
0,0,1,0,2,0,0,6,0,305.54781662927024,3,1
0,1,0,2,2,3,0,4,2,681.093398168687,1,1
1,1,1,1,0,0,2,4,2,230.5118615090728,0,0
1,2,1,2,0,0,1,4,1,415.3126520876719,0,0
0,1,1,2,0,0,1,3,2,128.4275398557976,0,0
0,0,0,0,0,0,1,2,0,275.23089760352246,0,1
1,0,1,1,2,0,0,4,2,269.0032535278163,0,0
1,0,1,2,0,0,1,5,2,49.5800597104264,0,0
1,2,1,0,0,0,0,6,1,487.2047899089856,0,0
0,2,0,1,1,0,1,5,1,322.45577849668814,0,1
1,0,1,2,2,0,0,0,1,482.1784290113319,1,0
1,1,1,2,1,0,2,2,2,16.10160613043898,0,0
1,1,1,1,1,2,1,1,1,268.06508799388564,0,1
1,1,1,0,2,2,0,2,2,117.29365335603416,0,1
1,0,1,1,0,0,1,1,2,172.01357259322924,0,0
1,2,1,2,0,0,0,6,2,45.15511025676488,0,0
1,2,1,2,0,0,0,3,2,145.6174697425601,0,1
1,2,1,2,0,0,1,0,0,522.5912671582134,0,0
1,2,1,1,0,1,0,2,0,382.44054006516143,0,1
1,1,0,2,0,2,2,1,2,554.903256661696,0,1
1,2,1,1,0,0,1,3,1,219.47490660907795,0,0
1,2,1,2,0,0,2,0,2,487.0230300966728,0,0
1,2,1,1,2,0,1,3,2,37.1007938700164,1,0
1,2,0,2,1,0,1,2,0,91.08715221941328,1,1
1,2,0,2,2,2,0,5,2,402.91956255171664,0,1
1,0,1,0,0,1,2,3,2,472.4157940677564,0,0
0,2,1,1,0,0,1,6,1,263.89601877512536,1,1
1,2,1,1,1,0,1,4,1,350.2884403777728,0,0
0,2,0,1,2,0,0,0,1,51.99242971947054,0,1
1,0,1,2,0,0,2,4,0,311.19837362025623,1,1
0,2,1,1,2,0,2,4,2,244.15147356397023,0,0
0,1,1,0,0,2,1,1,2,365.7285565542044,0,0
1,1,1,0,2,0,2,3,0,150.1858995649501,0,0
1,1,1,1,0,0,1,6,1,205.7568483591652,0,0
1,1,0,0,2,0,2,2,2,512.0868468247909,0,1
1,2,1,2,0,0,1,3,2,395.2594031159834,0,0
0,0,0,0,1,0,2,2,1,102.89446571883605,0,1
0,2,1,1,0,0,0,2,0,205.54789322982327,0,0
0,1,0,0,0,0,2,0,2,463.98539476641696,0,1
1,1,1,2,0,0,2,4,2,247.96009267561655,1,0
0,2,1,2,1,0,2,6,2,473.6885538752904,0,0
0,2,1,1,2,1,1,4,0,58.60811083996132,0,1
1,0,1,1,0,0,1,5,0,58.596325420003005,0,1
1,0,1,1,2,0,2,5,0,558.552712490101,0,1
0,0,0,1,2,0,1,4,2,297.9373128921397,0,1
1,2,1,2,2,0,1,3,2,173.63044329210513,0,0
0,2,1,0,0,0,0,6,1,199.2687478734068,0,0
1,1,0,1,0,0,1,5,0,334.5151150315119,0,0
0,1,0,1,0,0,1,4,2,125.33092311895328,0,1
1,1,1,1,1,0,0,6,1,289.3291381999057,0,0
1,1,0,1,0,1,1,0,2,431.2809807237712,0,1
1,1,1,0,1,0,2,2,0,383.1810706160021,0,1
0,0,1,0,0,0,2,1,0,460.8156519575909,0,0
0,2,1,2,0,2,1,4,2,649.1144739877896,1,0
1,0,1,1,1,0,2,6,2,288.2770353144356,0,0
1,0,1,1,0,0,0,1,0,576.2073947630751,0,1
0,0,0,2,2,0,1,0,2,408.5824621453755,0,0
1,0,1,0,0,0,1,4,2,384.991762646232,0,0
0,2,1,2,1,3,0,2,0,269.0199262141672,0,0
1,2,0,2,0,0,1,4,0,174.63522840393136,2,1
1,2,0,0,2,2,1,3,0,276.33748863750463,0,1
1,0,1,0,0,0,0,5,2,409.3649153827608,0,0
1,0,0,1,2,0,1,0,2,303.1353214680737,0,1
0,0,0,2,1,0,0,3,2,106.76176256933572,0,1
1,2,1,1,2,0,2,0,0,254.0939493364103,0,0
1,2,1,0,1,0,1,6,0,561.2245550991396,3,0
0,0,1,0,1,0,1,6,0,322.7749838728529,0,0
1,0,1,1,0,0,0,4,2,276.0818574011659,0,0
1,2,1,0,0,0,1,3,1,322.79433790170333,0,1
0,2,0,0,2,0,2,4,0,117.02890330407212,0,1
1,0,1,1,0,2,1,6,0,411.39225284107823,0,0
1,2,1,0,0,2,1,5,2,243.20382486479096,0,0
0,0,1,2,1,0,0,2,0,211.74489455361868,0,1
1,1,0,1,0,2,1,2,1,585.6071756342832,0,1
1,2,1,0,0,0,0,2,1,197.4898529187532,3,0
1,2,1,1,1,0,0,0,2,281.98498030151944,0,0
0,2,0,2,0,2,1,1,0,519.7055061834089,0,1
1,1,1,2,0,0,1,5,2,597.7497974255342,0,0
1,1,1,1,2,0,0,4,0,182.74405493872376,1,0
0,0,1,0,1,0,2,0,1,317.59846727731764,0,0
0,1,1,0,0,1,2,2,2,158.10226588747437,0,0
1,1,0,1,2,0,1,5,1,266.5404077256953,0,1
1,2,1,2,2,2,2,0,1,468.2566469318465,0,0
1,2,1,0,0,0,2,4,0,526.7059151972605,0,1
0,0,1,0,0,0,2,1,2,561.2059505138984,0,0
1,2,1,0,1,0,0,3,2,265.9057355393802,0,0
1,2,0,2,1,2,0,3,0,194.81322887997328,0,1
0,2,1,1,2,2,0,1,2,402.4287045450449,0,1
0,0,0,2,0,0,1,1,2,28.63616717961641,0,1
1,1,1,2,2,0,1,6,2,22.018464309809488,0,1
0,1,1,2,0,0,1,3,2,243.03721598705303,0,0
1,0,1,0,2,0,1,0,0,373.0740075759784,1,1
0,2,0,1,0,0,1,6,0,675.1096883155906,0,1
1,2,1,2,0,0,2,5,0,119.0133590854564,0,1
1,1,1,0,0,0,2,6,0,79.30317101584716,0,0
0,2,1,1,0,0,2,0,2,235.8146305893156,0,1
1,1,1,1,2,0,2,0,0,407.1134344464464,0,1
1,1,1,1,2,0,0,3,0,371.1841592255562,0,1
0,2,1,2,0,2,1,4,0,501.2570886247345,0,0
0,0,1,2,0,0,2,6,0,429.675326571924,0,1
1,1,1,0,0,0,1,0,0,16.201863061079273,0,0
0,1,0,1,1,2,1,4,2,303.5038571084564,0,1
1,1,1,1,0,0,0,6,1,430.0397708890351,1,0
1,2,1,2,0,0,1,4,2,488.6950953609133,0,1
1,2,1,2,0,0,1,6,1,16.42020781729244,0,0
1,1,1,0,1,0,2,2,2,545.3295562075302,0,0
0,0,1,2,1,0,1,4,1,157.09390075958913,1,0
1,1,0,1,0,0,2,5,1,596.1992041064703,0,1
1,1,1,2,0,3,1,6,1,145.54487168966776,0,0
1,1,1,0,0,0,0,4,0,127.43571594514354,0,0
0,1,0,2,0,0,0,6,0,517.6193077036445,0,1
1,1,1,0,2,0,2,3,1,184.78023299986728,0,0
1,1,1,0,0,0,1,1,2,568.7009570311974,1,0
1,2,1,0,0,0,1,3,2,182.41904580410312,0,0
1,1,0,2,0,0,0,2,0,287.39540922793805,2,1
1,1,1,2,0,0,1,6,1,543.8403953038256,0,0
0,1,1,1,2,0,0,0,2,174.82893762848633,2,0
0,1,1,2,0,0,2,0,2,339.39215327851804,1,1
1,1,0,0,2,0,1,0,1,71.78918415332676,0,1
0,1,1,2,0,0,2,4,0,311.35742350333504,0,0
0,0,1,0,0,2,1,0,1,713.8704528625427,0,0
0,2,1,2,2,0,1,3,2,480.7214917707822,0,0
1,2,1,1,1,0,0,0,0,442.1361267352313,0,1
1,0,1,0,0,0,1,5,2,14.704299569159067,0,1
1,2,1,2,2,0,2,3,0,558.3847759608431,0,0
1,2,0,2,1,0,2,4,2,244.1321824205478,0,0
0,2,1,1,0,0,1,3,1,375.9487075897394,1,0
0,2,0,2,0,2,2,1,2,377.84665200294944,0,0
0,0,1,0,0,2,2,5,1,311.53296450169586,0,0
1,1,1,0,1,0,2,4,2,147.18460982558867,0,1
1,1,1,0,0,2,0,4,0,553.7197996344021,0,0
0,1,1,1,0,0,2,0,2,208.04632633300469,0,0
0,0,0,1,2,0,2,0,0,661.003819053654,0,1
1,2,1,2,2,0,2,3,0,555.8222884523713,0,1
0,0,0,1,0,2,2,4,2,391.1009927917119,0,0
0,2,1,2,0,0,0,1,0,145.6622495379691,0,0
1,2,1,0,0,3,2,0,0,395.5558204371739,2,1
1,2,1,2,1,2,1,5,1,479.535718689588,1,1
1,2,1,0,2,1,0,3,1,154.7432918452454,0,0
1,2,1,0,0,0,1,0,2,459.39119750212495,0,0
1,1,0,1,1,0,0,0,1,133.25994180488334,1,1
0,2,0,2,0,0,0,6,2,27.56455294242483,0,1
1,1,0,2,0,0,1,4,0,590.0636987132015,0,1
1,2,1,1,2,0,0,1,2,540.2892649554294,0,1
1,2,1,0,2,0,1,0,0,525.5816216240892,3,0
1,0,1,0,0,2,2,5,0,558.1266674614376,0,1
0,0,0,0,2,0,0,3,1,706.3484280534597,0,1
1,2,0,0,2,0,0,6,2,583.8781713868614,1,1
1,1,1,0,2,2,1,5,1,574.6245874752226,0,0
0,0,0,2,0,2,0,5,0,139.51686344447816,1,1
1,1,0,1,0,1,1,6,0,114.85668586337933,0,0
1,2,1,1,0,0,1,2,0,282.4118660305716,0,0
1,1,1,1,0,0,0,1,2,201.0906492905169,0,0
1,1,1,1,1,0,1,6,1,461.41650492427897,0,0
1,2,0,1,1,0,1,5,2,589.3677958569068,1,0
1,1,1,1,0,0,2,6,0,91.47580897034489,1,0
1,0,1,1,0,0,2,5,1,427.91709507520073,0,0
0,2,1,0,0,0,1,2,2,697.4664539571199,1,0
1,2,1,2,0,0,2,2,0,361.37538609138073,1,1
1,1,1,1,1,0,2,1,2,178.02993773105575,1,0
1,1,0,2,0,0,2,3,0,376.73646056656287,0,1
1,2,1,0,0,0,2,3,1,184.3038529634958,2,0
0,2,0,1,0,0,1,6,0,99.70739513709955,0,1
1,2,1,2,2,0,2,5,0,503.1205902919537,0,0
0,2,0,1,0,0,1,6,2,683.1134496917024,1,0
1,2,1,2,2,0,2,5,0,415.9878780962426,0,0
1,2,0,1,1,0,2,6,2,519.9441760665686,1,1
1,2,1,2,1,0,2,5,2,403.77596085187486,1,0
0,2,1,2,0,2,2,4,0,549.7863636608702,0,0
1,0,0,2,0,0,1,2,0,22.404114247457745,0,1
1,2,1,1,2,0,1,6,0,77.04198215099512,0,0
1,1,1,1,2,0,1,3,2,163.31126418022677,0,0
0,2,1,0,0,0,0,3,2,559.2568105136546,0,0
1,2,1,2,2,0,2,0,0,93.35790917794306,0,0
0,1,0,1,2,2,2,5,2,358.0608752686547,0,0
1,2,1,1,0,0,2,6,0,380.2744042825883,0,1
1,2,0,1,0,2,2,3,0,222.8421454160009,0,1
1,2,0,0,0,0,2,5,1,83.93965965080422,0,0
1,0,0,0,0,0,0,3,0,287.14852209754207,0,0
1,0,1,2,2,2,0,4,0,328.7951549428084,0,1
1,1,1,0,0,1,1,1,2,114.57830620891473,0,0
0,2,1,2,0,2,1,3,1,688.3726320585598,0,0
1,2,0,0,0,3,0,4,0,351.4246807975684,0,0
1,1,1,0,0,2,0,5,0,154.45152549974011,0,0
1,1,1,0,0,0,0,5,1,236.4353523405674,1,0
1,1,1,1,2,0,0,6,0,528.7630931300613,0,0
1,1,0,2,2,0,1,3,2,577.8604997913419,0,0
1,0,1,1,2,0,0,2,2,517.6415165983809,1,0
1,1,1,1,1,3,1,6,2,67.78919051419749,0,0
0,1,1,1,0,0,1,6,0,686.5682995753587,0,0
0,1,1,1,0,3,1,0,2,549.8181227816038,0,0
1,2,1,0,2,2,2,2,2,130.4255919611947,1,0
1,1,1,2,0,0,1,3,2,243.4826817402892,0,0
1,1,1,1,0,0,1,6,2,72.40524590219299,0,0
1,1,0,1,2,0,2,1,2,439.6629269619239,0,0
1,1,1,2,1,0,2,5,2,303.3611617716688,0,1
1,1,1,2,0,0,0,1,0,378.6979540046253,0,0
0,2,0,1,2,0,1,3,1,490.8465802149621,0,1
0,1,1,0,1,0,1,5,2,178.03554839014808,1,0
1,1,1,2,2,0,1,5,0,427.47563919104766,0,1
1,1,1,2,0,0,1,2,2,359.6092270892781,0,0
1,0,0,1,1,0,1,3,0,440.256318090984,0,0
0,1,0,2,2,0,0,2,2,276.90027151393485,0,1
1,0,1,1,0,0,2,0,1,477.4103876338124,0,0
1,0,1,2,0,0,2,1,0,80.27377124135194,0,0
0,2,0,2,2,0,1,5,1,689.3580246569924,2,1
1,2,1,0,1,0,2,2,1,63.92002118132732,0,0
0,2,0,0,2,0,0,1,1,583.4481877660044,0,1
1,2,1,2,2,0,2,5,0,270.65256044421324,0,0
1,2,1,1,0,2,0,6,0,269.4267252133244,1,0
1,2,0,1,2,1,0,4,1,444.7274373879628,0,1
0,1,1,2,2,0,1,3,2,364.482064719967,0,1
0,2,1,0,0,0,2,3,2,664.9436133143633,0,0
0,2,1,2,0,0,0,2,0,598.6204327275801,0,1
1,1,1,2,2,0,1,5,2,478.58341361850273,0,0
0,0,0,0,2,0,1,6,0,641.8023935211912,0,0
1,1,1,0,0,2,2,6,0,436.8903379416449,0,0
1,0,1,0,1,0,1,1,0,286.8850330211265,1,0
0,2,1,0,2,0,1,0,2,295.7666655819079,0,1
1,2,0,0,1,0,0,6,1,438.7943155104388,0,1
1,0,1,0,2,0,1,3,0,485.3126252083068,0,0
1,0,1,1,0,0,1,5,0,176.80476940315364,0,0
1,1,1,2,2,0,0,2,0,576.5916705352942,0,0
1,2,1,0,2,0,1,3,1,277.97429324153944,0,0
1,1,1,2,2,0,1,5,0,576.9281488141366,0,1
1,2,0,1,0,0,1,2,1,426.7564757762494,0,0
0,0,1,1,0,0,2,3,1,666.5211731955923,0,0
0,1,1,0,0,0,1,3,1,26.0680453975321,2,0
1,1,0,0,2,0,0,0,1,568.9084141373626,2,1
1,2,1,1,0,2,1,1,2,328.2139159615605,0,0
1,1,1,0,2,0,2,5,1,130.7623287927933,0,0
1,1,0,0,1,2,1,3,1,132.8859113041018,0,1
1,2,1,1,2,0,2,0,0,506.28107797021687,2,0
1,2,0,2,2,0,1,0,2,67.28837312587092,0,1
1,2,1,1,2,0,2,0,0,56.121897058766,0,0
1,2,1,0,0,2,2,6,2,295.3576063588079,0,0
1,0,1,1,2,3,1,2,2,148.82018656489475,0,0
1,0,0,2,0,0,1,1,2,543.8413520712177,0,1
0,2,0,1,0,2,1,6,1,677.9491177039079,0,1
0,1,1,0,2,2,1,3,0,301.81732254544863,1,1
1,1,0,0,2,2,1,1,2,18.32816672996009,1,1
0,0,0,2,0,0,1,6,1,204.1143518821096,0,1
1,2,0,0,1,0,0,3,0,450.4135701348951,2,1
0,0,0,1,0,0,1,2,0,122.68143140299208,0,1
0,2,1,0,0,0,1,0,1,558.5842150313271,0,0
1,0,1,0,2,3,1,1,1,330.8298284920673,0,0
1,1,1,2,2,2,1,4,1,444.7455835732573,0,0
1,2,1,1,0,0,2,5,2,121.68454519014722,0,1
